Image Path,Label,Image Size
BiNet_Dataset/train/Cracks/VA0047201710121065.jpg496514566164.png,Cracks,566x164
BiNet_Dataset/train/Cracks/MS0214201710303198.jpg8140293697.png,Cracks,293x697
BiNet_Dataset/train/Cracks/VA0431201711261265.jpg4241255201008.png,Cracks,520x1008
BiNet_Dataset/train/Cracks/VA0172201610121394.jpg1032289163223.png,Cracks,163x223
BiNet_Dataset/train/Cracks/VA1089201610073145.jpg1256121121182.png,Cracks,112x1182
BiNet_Dataset/train/Cracks/VA1203201706232389.jpg895482874306.png,Cracks,874x306
BiNet_Dataset/train/Cracks/MS0208201710281452.jpg16963160192.png,Cracks,160x192
BiNet_Dataset/train/Cracks/VA_2.0_0.4_0.5_1.0_0.4_84140378v0.jpeg719200165811.png,Cracks,165x811
BiNet_Dataset/train/Cracks/VA0242201711041488.jpg652873406144.png,Cracks,406x144
BiNet_Dataset/train/Cracks/VA_3.0_0.6_0.5_1.0_0.9_3217707v2.jpeg75165171375.png,Cracks,171x375
BiNet_Dataset/train/Cracks/VA0188201610121299.jpg3605661126207.png,Cracks,1126x207
BiNet_Dataset/train/Cracks/VA1059201707262467.jpg8115153687.png,Cracks,153x687
BiNet_Dataset/train/Cracks/VA0383201611301252.jpg1043187474465.png,Cracks,474x465
BiNet_Dataset/train/Cracks/VA1079201606232533.jpg23255939003407.png,Cracks,900x3407
BiNet_Dataset/train/Cracks/VA1090201610072687.jpg823392171150.png,Cracks,217x1150
BiNet_Dataset/train/Cracks/VA105720171006904.jpg739672272250.png,Cracks,272x250
BiNet_Dataset/train/Cracks/VA1101201701042636.jpg947291211060.png,Cracks,121x1060
BiNet_Dataset/train/Cracks/VA0321201711041040.jpg5416401259506.png,Cracks,1259x506
BiNet_Dataset/train/Cracks/MS0177201710181291.jpg312415330149.png,Cracks,330x149
BiNet_Dataset/train/Cracks/VA0384201611302877.jpg62555961795.png,Cracks,596x1795
BiNet_Dataset/train/Cracks/MS0363201711021380.jpg1228238549183.png,Cracks,549x183
BiNet_Dataset/train/Cracks/VA1203201706232351.jpg6958031077268.png,Cracks,1077x268
BiNet_Dataset/train/Cracks/VA0586201605253205.jpg554665195535.png,Cracks,195x535
BiNet_Dataset/train/Cracks/VA1060201707203150.jpg1465332322713.png,Cracks,322x713
BiNet_Dataset/train/Cracks/VA0019201703163034.jpg6970183791.png,Cracks,183x791
BiNet_Dataset/train/Cracks/VA_2.0_0.6_0.5_1.0_0.6_84140359v0.jpeg43821367151.png,Cracks,67x151
BiNet_Dataset/train/Cracks/VA0568201609123086.jpg8113189674.png,Cracks,189x674
BiNet_Dataset/train/Cracks/VA0609201604112536.jpg503642761303.png,Cracks,276x1303
BiNet_Dataset/train/Cracks/VA1100201701041236.jpg522953195211.png,Cracks,195x211
BiNet_Dataset/train/Cracks/VA_3.0_0.6_0.5_1.0_0.9_3217950v0.jpeg643187549239.png,Cracks,549x239
BiNet_Dataset/train/Cracks/KA0058201606281277.jpg2696421731371.png,Cracks,1731x371
BiNet_Dataset/train/Cracks/KA0047201607061029.jpg116411611263453.png,Cracks,1263x453
BiNet_Dataset/train/Cracks/VA0318201706202479.jpg692433051154.png,Cracks,305x1154
BiNet_Dataset/train/Cracks/VA0371201611172654.jpg688602672118.png,Cracks,672x118
BiNet_Dataset/train/Cracks/VA_2.0_0.8_0.5_1.0_0.56_21830325v0.jpeg805546185369.png,Cracks,185x369
BiNet_Dataset/train/Cracks/VA9999201706232424.jpg537514533364.png,Cracks,533x364
BiNet_Dataset/train/Cracks/VA_2.0_0.6_0.5_1.0_0.6_84140365v0.jpeg787403266524.png,Cracks,266x524
BiNet_Dataset/train/Cracks/VA0174201612041328.jpg63815231267.png,Cracks,231x267
BiNet_Dataset/train/Cracks/VA0574201609022822.jpg91349384386.png,Cracks,843x86
BiNet_Dataset/train/Cracks/MS0279201710252634.jpg0639961170.png,Cracks,961x170
BiNet_Dataset/train/Cracks/VA_3.0_0.6_0.8_1.0_1.01_3217844v2.jpeg13061128147193.png,Cracks,147x193
BiNet_Dataset/train/Cracks/VA0175201612043196.jpg751931921084.png,Cracks,192x1084
BiNet_Dataset/train/Cracks/VA0545201710082800.jpg8010296691.png,Cracks,296x691
BiNet_Dataset/train/Cracks/VA0322201711223028.jpg7060180641.png,Cracks,180x641
BiNet_Dataset/train/Cracks/VA_3.0_0.6_0.8_1.0_1.44_3217643v0.jpeg1400467262230.png,Cracks,262x230
BiNet_Dataset/train/Cracks/VA_3.0_0.4_0.5_1.0_0.6_21442460v1.jpeg716384745371.png,Cracks,745x371
BiNet_Dataset/train/Cracks/VA0284201706271293.jpg641194202912.png,Cracks,202x912
BiNet_Dataset/train/Cracks/VA1203201706232392.jpg1095699480228.png,Cracks,480x228
BiNet_Dataset/train/Cracks/VA1104201609082711.jpg627521180391.png,Cracks,180x391
BiNet_Dataset/train/Cracks/VA_2.0_1.0_0.8_1.0_1.6_84140373v0.jpeg462553711330.png,Cracks,711x330
BiNet_Dataset/train/Cracks/VA1090201610073208.jpg712234238712.png,Cracks,238x712
BiNet_Dataset/train/Cracks/VA1090201610073200.jpg80172501321.png,Cracks,250x1321
BiNet_Dataset/train/Cracks/VA_3.0_0.6_0.8_1.0_1.44_3217646v0.jpeg1279599509271.png,Cracks,509x271
BiNet_Dataset/train/Cracks/VA1091201612141045.jpg174399221430.png,Cracks,221x430
BiNet_Dataset/train/Cracks/VA0568201609122640.jpg1120795502386.png,Cracks,502x386
BiNet_Dataset/train/Cracks/VA_2.0_0.4_0.5_1.0_0.4_84140357v0.jpeg766324104138.png,Cracks,104x138
BiNet_Dataset/train/Cracks/VA_2.0_0.4_0.8_1.0_0.64_84140360v2.jpeg688810946143.png,Cracks,946x143
BiNet_Dataset/train/Cracks/VA_3.0_0.4_0.5_1.0_0.6_3217529v0.jpeg53720927583.png,Cracks,275x83
BiNet_Dataset/train/Cracks/VA1108201609082955.jpg2814821457254.png,Cracks,1457x254
BiNet_Dataset/train/Cracks/VA_3.0_1.0_1.0_1.0_3.0_3217721v2.jpeg69174152116.png,Cracks,152x116
BiNet_Dataset/train/Cracks/VA0383201611302962.jpg625925711442.png,Cracks,571x1442
BiNet_Dataset/train/Cracks/VA_2.0_1.0_0.5_1.0_1.0_21830294v4.jpeg13149513206935.png,Cracks,3206x935
BiNet_Dataset/train/Cracks/VA1086201612121175.jpg292475271279.png,Cracks,527x1279
BiNet_Dataset/train/Cracks/VA1052201706233023.jpg1110626341551.png,Cracks,341x551
BiNet_Dataset/train/Cracks/VA0172201610121351.jpg400653516314.png,Cracks,516x314
BiNet_Dataset/train/Cracks/MS0192201710182539.jpg759173431183.png,Cracks,343x1183
BiNet_Dataset/train/Cracks/MS0229201710263227.jpg7402251811125.png,Cracks,181x1125
BiNet_Dataset/train/Cracks/VA0170201612062821.jpg803153111166.png,Cracks,311x1166
BiNet_Dataset/train/Cracks/VA0233201710121496.jpg624804405298.png,Cracks,405x298
BiNet_Dataset/train/Cracks/MS0172201709303144.jpg75452681139.png,Cracks,268x1139
BiNet_Dataset/train/Cracks/VA0170201612062736.jpg710243651157.png,Cracks,365x1157
BiNet_Dataset/train/Cracks/VA_2.0_0.8_0.5_1.0_0.8_21830342v0.jpeg420463181248.png,Cracks,181x248
BiNet_Dataset/train/Cracks/VA1056201709292252.jpg607162351055.png,Cracks,235x1055
BiNet_Dataset/train/Cracks/VA1203201706232249.jpg391490596380.png,Cracks,596x380
BiNet_Dataset/train/Cracks/MS0185201801241435.jpg629402266513.png,Cracks,266x513
BiNet_Dataset/train/Cracks/VA1089201610072530.jpg989438272762.png,Cracks,272x762
BiNet_Dataset/train/Cracks/VA0233201710123095.jpg110527123488.png,Cracks,123x488
BiNet_Dataset/train/Cracks/VA032120171104974.jpg8342044201093.png,Cracks,420x1093
BiNet_Dataset/train/Cracks/MS0227201710263231.jpg675172901333.png,Cracks,290x1333
BiNet_Dataset/train/Cracks/VA0574201609022598.jpg7080196458.png,Cracks,196x458
BiNet_Dataset/train/Cracks/VA0142201612172610.jpg76428246864.png,Cracks,246x864
BiNet_Dataset/train/Cracks/VA0811201611172792.jpg631483269364.png,Cracks,269x364
BiNet_Dataset/train/Cracks/MS0186201801242615.jpg806203641180.png,Cracks,364x1180
BiNet_Dataset/train/Cracks/VA_2.0_0.4_0.5_1.0_0.4_84140341v0.jpeg45511155635.png,Cracks,155x635
BiNet_Dataset/train/Cracks/VA0170201612062736.jpg34370614282.png,Cracks,614x282
BiNet_Dataset/train/Cracks/VA0498201609142639.jpg6042336787.png,Cracks,336x787
BiNet_Dataset/train/Cracks/VA1203201706232249.jpg1024404775190.png,Cracks,775x190
BiNet_Dataset/train/Cracks/VA0130201609271314.jpg906613856211.png,Cracks,856x211
BiNet_Dataset/train/Cracks/VA1090201610072537.jpg7950199807.png,Cracks,199x807
BiNet_Dataset/train/Cracks/MS0228201710261311.jpg497502700226.png,Cracks,700x226
BiNet_Dataset/train/Cracks/MS0225201801243222.jpg33903101579.png,Cracks,310x1579
BiNet_Dataset/train/Cracks/VA0222201712032977.jpg6620283652.png,Cracks,283x652
BiNet_Dataset/train/Cracks/VA1203201706232392.jpg263489799254.png,Cracks,799x254
BiNet_Dataset/train/Cracks/VA_3.0_0.6_0.8_1.0_1.44_3217846v0.jpeg1102865623172.png,Cracks,623x172
BiNet_Dataset/train/Cracks/VA_2.0_1.0_0.5_1.0_1.0_21830295v0.jpeg12701964243384.png,Cracks,243x384
BiNet_Dataset/train/Cracks/VA1093201612132406.jpg85345385240.png,Cracks,385x240
BiNet_Dataset/train/Cracks/VA0171201612062592.jpg744153501166.png,Cracks,350x1166
BiNet_Dataset/train/Cracks/VA0010201711213019.jpg9260161799.png,Cracks,161x799
BiNet_Dataset/train/Cracks/VA0575201609022913.jpg7020214386.png,Cracks,214x386
BiNet_Dataset/train/Cracks/VA0546201710082466.jpg8356160922.png,Cracks,160x922
BiNet_Dataset/train/Cracks/VA0149201611172726.jpg62413296736.png,Cracks,296x736
BiNet_Dataset/train/Cracks/VA0582201605193109.jpg2581065879519.png,Cracks,879x519
BiNet_Dataset/train/Cracks/VA_3.0_0.4_0.5_1.0_0.6_21442466v0.jpeg04391734397.png,Cracks,1734x397
BiNet_Dataset/train/Cracks/MS0217201710161359.jpg42817471858.png,Cracks,471x858
BiNet_Dataset/train/Cracks/VA1100201701041246.jpg451560416723.png,Cracks,416x723
BiNet_Dataset/train/Cracks/VA0619201707182580.jpg4102534581344.png,Cracks,458x1344
BiNet_Dataset/train/Cracks/VA_3.0_0.4_0.5_1.0_0.6_21442460v0.jpeg713261164423.png,Cracks,1164x423
BiNet_Dataset/train/Cracks/VA1060201707202829.jpg87293441191.png,Cracks,344x1191
BiNet_Dataset/train/Cracks/VA1100201701041236.jpg921267331190.png,Cracks,331x190
BiNet_Dataset/train/Cracks/VA0239201711212852.jpg612619644.png,Cracks,619x644
BiNet_Dataset/train/Cracks/VA1057201710062447.jpg760314471019.png,Cracks,447x1019
BiNet_Dataset/train/Cracks/MS0226201711031391.jpg87939338105.png,Cracks,338x105
BiNet_Dataset/train/Cracks/VA1089201610072826.jpg109152868610.png,Cracks,68x610
BiNet_Dataset/train/Cracks/VA_2.0_0.6_0.5_1.0_0.6_84140372v2.jpeg04621777460.png,Cracks,1777x460
BiNet_Dataset/train/Cracks/VA0312201709281288.jpg1030494609144.png,Cracks,609x144
BiNet_Dataset/train/Cracks/VA0287201707123004.jpg742168393931.png,Cracks,393x931
BiNet_Dataset/train/Cracks/VA019920160331963.jpg371503471692.png,Cracks,471x692
BiNet_Dataset/train/Cracks/VA1093201612132406.jpg1259221444390.png,Cracks,444x390
BiNet_Dataset/train/Cracks/VA_3.0_0.6_0.5_1.0_0.9_3217635v0.jpeg75152224437.png,Cracks,224x437
BiNet_Dataset/train/Cracks/VA0016201703152642.jpg874109658101.png,Cracks,58x101
BiNet_Dataset/train/Cracks/VA_2.0_0.8_0.5_1.0_0.8_84140358v1.jpeg501134100223.png,Cracks,100x223
BiNet_Dataset/train/Cracks/VA_3.0_0.6_0.5_1.0_0.9_3217956v0.jpeg706310348136.png,Cracks,348x136
BiNet_Dataset/train/Cracks/VA_2.0_0.4_0.5_1.0_0.4_84140357v0.jpeg780629437322.png,Cracks,437x322
BiNet_Dataset/train/Cracks/VA054020171128893.jpg650922701428.png,Cracks,701x428
BiNet_Dataset/train/Cracks/VA1076201606212513.jpg04861156296.png,Cracks,1156x296
BiNet_Dataset/train/Cracks/MS0279201710252634.jpg1056692744237.png,Cracks,744x237
BiNet_Dataset/train/Cracks/VA0229201712031106.jpg596547877399.png,Cracks,877x399
BiNet_Dataset/train/Cracks/VA0167201612032846.jpg343641101222.png,Cracks,101x222
BiNet_Dataset/train/Cracks/VA_3.0_1.0_1.0_1.0_3.0_3217721v7.jpeg70117201133.png,Cracks,201x133
BiNet_Dataset/train/Cracks/MS0069201710181250.jpg558255261001.png,Cracks,526x1001
BiNet_Dataset/train/Cracks/VA0284201706271319.jpg8691293951045.png,Cracks,395x1045
BiNet_Dataset/train/Cracks/VA0245201711233097.jpg7530319563.png,Cracks,319x563
BiNet_Dataset/train/Cracks/VA1057201710062268.jpg8079433801.png,Cracks,433x801
BiNet_Dataset/train/Cracks/MS0259201710181456.jpg3174301971370.png,Cracks,197x1370
BiNet_Dataset/train/Cracks/VA0163201612102808.jpg528579188222.png,Cracks,188x222
BiNet_Dataset/train/Cracks/VA1090201610072651.jpg726362121150.png,Cracks,212x1150
BiNet_Dataset/train/Cracks/VA0575201609022593.jpg2550758566.png,Cracks,758x566
BiNet_Dataset/train/Cracks/VA1090201610072930.jpg7850199856.png,Cracks,199x856
BiNet_Dataset/train/Cracks/VA_2.0_0.4_0.5_1.0_0.4_84140333v0.jpeg466655393171.png,Cracks,393x171
BiNet_Dataset/train/Cracks/VA1093201612132545.jpg933382180537.png,Cracks,180x537
BiNet_Dataset/train/Cracks/VA1088201610062718.jpg8700141543.png,Cracks,141x543
BiNet_Dataset/train/Cracks/VA_2.0_0.8_0.5_1.0_0.8_21830315v0.jpeg631421527913.png,Cracks,527x913
BiNet_Dataset/train/Cracks/VA0017201703152854.jpg6610195987.png,Cracks,195x987
BiNet_Dataset/train/Cracks/VA0046201710311367.jpg855863287464.png,Cracks,287x464
BiNet_Dataset/train/Cracks/VA0239201711213170.jpg59578538748.png,Cracks,538x748
BiNet_Dataset/train/Cracks/VA0170201612062862.jpg93731761178.png,Cracks,176x1178
BiNet_Dataset/train/Cracks/VA1055201709292255.jpg10210459628.png,Cracks,459x628
BiNet_Dataset/train/Cracks/VA_3.0_0.4_0.5_1.0_0.6_3217886v0.jpeg7078293217.png,Cracks,93x217
BiNet_Dataset/train/Cracks/MS0199201710181209.jpg4229382825.png,Cracks,382x825
BiNet_Dataset/train/Cracks/VA0222201712031213.jpg51343382511.png,Cracks,382x511
BiNet_Dataset/train/Cracks/VA_2.0_0.6_0.5_1.0_0.6_84140383v0.jpeg042620156.png,Cracks,620x156
BiNet_Dataset/train/Cracks/VA1088201610062914.jpg4880367632.png,Cracks,367x632
BiNet_Dataset/train/Cracks/VA0170201612062996.jpg91921061038.png,Cracks,106x1038
BiNet_Dataset/train/Cracks/VA0005201707181170.jpg6701129190174.png,Cracks,190x174
BiNet_Dataset/train/Cracks/VA1056201709292252.jpg114004661024.png,Cracks,466x1024
BiNet_Dataset/train/Cracks/MS0208201710281373.jpg649320730379.png,Cracks,730x379
BiNet_Dataset/train/Cracks/VA0574201609023050.jpg4970454639.png,Cracks,454x639
BiNet_Dataset/train/Cracks/VA0577201611302374.jpg132551739435.png,Cracks,1739x435
BiNet_Dataset/train/Cracks/MS0229201710263219.jpg932337285380.png,Cracks,285x380
BiNet_Dataset/train/Cracks/VA0222201712032510.jpg7360199644.png,Cracks,199x644
BiNet_Dataset/train/Cracks/VA0383201611302363.jpg94671762222.png,Cracks,1762x222
BiNet_Dataset/train/Cracks/VA0175201612041116.jpg546421406369.png,Cracks,406x369
BiNet_Dataset/train/Cracks/VA1203201706232398.jpg283611038565.png,Cracks,1038x565
BiNet_Dataset/train/Cracks/VA0235201710121353.jpg263431900224.png,Cracks,900x224
BiNet_Dataset/train/Cracks/VA0564201609133057.jpg1425189340740.png,Cracks,340x740
BiNet_Dataset/train/Cracks/VA0391201609093175.jpg757321262689.png,Cracks,262x689
BiNet_Dataset/train/Cracks/VA0235201710121441.jpg773681409127.png,Cracks,409x127
BiNet_Dataset/train/Cracks/VA0383201611302409.jpg1106705665172.png,Cracks,665x172
BiNet_Dataset/train/Cracks/VA_3.0_0.4_0.5_1.0_0.6_21442462v0.jpeg15291348359.png,Cracks,1348x359
BiNet_Dataset/train/Cracks/VA_2.0_0.4_0.5_1.0_0.4_84140349v0.jpeg77011989201.png,Cracks,89x201
BiNet_Dataset/train/Cracks/VA0383201611301138.jpg904379391572.png,Cracks,391x572
BiNet_Dataset/train/Cracks/VA1064201705042367.jpg1005471449209.png,Cracks,449x209
BiNet_Dataset/train/Cracks/VA0321201711042376.jpg890874495476.png,Cracks,495x476
BiNet_Dataset/train/Cracks/VA1083201612103118.jpg1218581099194.png,Cracks,1099x194
BiNet_Dataset/train/Cracks/VA0233201710121496.jpg1017292237539.png,Cracks,237x539
BiNet_Dataset/train/Cracks/VA1090201610072693.jpg65510392586.png,Cracks,392x586
BiNet_Dataset/train/Cracks/VA1090201610073047.jpg5870385630.png,Cracks,385x630
BiNet_Dataset/train/Cracks/VA_3.0_1.0_0.8_10.0_24.0_3217540v3.jpeg1215268150261.png,Cracks,150x261
BiNet_Dataset/train/Cracks/MS0227201710262884.jpg390371991305.png,Cracks,199x1305
BiNet_Dataset/train/Cracks/VA0574201609022934.jpg9097128670.png,Cracks,128x670
BiNet_Dataset/train/Cracks/VA1090201610072987.jpg7920318705.png,Cracks,318x705
BiNet_Dataset/train/Cracks/VA1052201706233023.jpg43759600436.png,Cracks,600x436
BiNet_Dataset/train/Cracks/VA0145201609153112.jpg389163391312.png,Cracks,339x1312
BiNet_Dataset/train/Cracks/VA_3.0_0.6_0.8_1.0_1.44_21442469v0.jpeg3196551481235.png,Cracks,1481x235
BiNet_Dataset/train/Cracks/VA1104201609082711.jpg0668455459.png,Cracks,455x459
BiNet_Dataset/train/Cracks/VA_2.0_0.6_0.5_1.0_0.6_84140383v0.jpeg71538169491.png,Cracks,169x491
BiNet_Dataset/train/Cracks/VA0032201712172511.jpg0566792146.png,Cracks,792x146
BiNet_Dataset/train/Cracks/VA1049201706232793.jpg781178223886.png,Cracks,223x886
BiNet_Dataset/train/Cracks/VA108620161212993.jpg170763901057.png,Cracks,390x1057
BiNet_Dataset/train/Cracks/VA0170201612063140.jpg85531211139.png,Cracks,121x1139
BiNet_Dataset/train/Cracks/VA0188201610121357.jpg1198513601129.png,Cracks,601x129
BiNet_Dataset/train/Cracks/VA1058201710063048.jpg07221756180.png,Cracks,1756x180
BiNet_Dataset/train/Cracks/MS0217201710161492.jpg528274443229.png,Cracks,443x229
BiNet_Dataset/train/Cracks/VA0152201609152712.jpg864514931059.png,Cracks,493x1059
BiNet_Dataset/train/Cracks/VA_3.0_0.4_0.5_1.0_0.6_3217890v0.jpeg698337361337.png,Cracks,361x337
BiNet_Dataset/train/Cracks/VA1107201609082786.jpg833291891152.png,Cracks,189x1152
BiNet_Dataset/train/Cracks/VA0235201710121450.jpg504559169130.png,Cracks,169x130
BiNet_Dataset/train/Cracks/MS0263201710173230.jpg602396104162.png,Cracks,104x162
BiNet_Dataset/train/Cracks/VA0167201612032552.jpg740560335168.png,Cracks,335x168
BiNet_Dataset/train/Cracks/MS0404201710251292.jpg1144789656374.png,Cracks,656x374
BiNet_Dataset/train/Cracks/VA_3.0_0.4_0.5_1.0_0.6_21442460v1.jpeg0317688207.png,Cracks,688x207
BiNet_Dataset/train/Cracks/VA1090201610073177.jpg72283551053.png,Cracks,355x1053
BiNet_Dataset/train/Cracks/VA0237201711163195.jpg883305123803.png,Cracks,123x803
BiNet_Dataset/train/Cracks/VA0050201710121429.jpg6435211153176.png,Cracks,1153x176
BiNet_Dataset/train/Cracks/VA1086201612121237.jpg247406407932.png,Cracks,407x932
BiNet_Dataset/train/Cracks/MS0090201710161039.jpg2085211464280.png,Cracks,1464x280
BiNet_Dataset/train/Cracks/MS0259201710181427.jpg335493298797.png,Cracks,298x797
BiNet_Dataset/train/Cracks/VA1090201610072762.jpg7310426664.png,Cracks,426x664
BiNet_Dataset/train/Cracks/VA_2.0_1.0_0.5_1.0_1.0_21830294v0.jpeg193977026601029.png,Cracks,2660x1029
BiNet_Dataset/train/Cracks/VA0552201711232624.jpg817101951175.png,Cracks,195x1175
BiNet_Dataset/train/Cracks/VA_3.0_0.4_0.5_1.0_0.6_21442455v0.jpeg85081303378.png,Cracks,1303x378
BiNet_Dataset/train/Cracks/VA1076201606212871.jpg217607831857.png,Cracks,783x1857
BiNet_Dataset/train/Cracks/VA_2.0_0.4_0.8_1.0_0.64_21830378v1.jpeg59286641170.png,Cracks,664x1170
BiNet_Dataset/train/Cracks/VA1090201610072734.jpg1084199236723.png,Cracks,236x723
BiNet_Dataset/train/Cracks/VA0152201609152698.jpg744196284995.png,Cracks,284x995
BiNet_Dataset/train/Cracks/VA0171201612062775.jpg47623611591.png,Cracks,611x591
BiNet_Dataset/train/Cracks/VA_2.0_0.4_0.5_1.0_0.4_84140370v1.jpeg06781347369.png,Cracks,1347x369
BiNet_Dataset/train/Cracks/VA0163201612102685.jpg1248181552622.png,Cracks,552x622
BiNet_Dataset/train/Cracks/VA0172201610121478.jpg476637404195.png,Cracks,404x195
BiNet_Dataset/train/Cracks/MS0185201801242477.jpg779174551183.png,Cracks,455x1183
BiNet_Dataset/train/Cracks/VA0287201707122554.jpg1025853266344.png,Cracks,266x344
BiNet_Dataset/train/Cracks/VA1100201701041068.jpg590566674436.png,Cracks,674x436
BiNet_Dataset/train/Cracks/VA_2.0_0.4_0.5_1.0_0.4_84140332v0.jpeg465534648142.png,Cracks,648x142
BiNet_Dataset/train/Cracks/MS0228201710261311.jpg529769314343.png,Cracks,314x343
BiNet_Dataset/train/Cracks/MS0185201801241435.jpg9560184145.png,Cracks,184x145
BiNet_Dataset/train/Cracks/VA0172201610121298.jpg1122267637389.png,Cracks,637x389
BiNet_Dataset/train/Cracks/VA0285201706163073.jpg859101451017.png,Cracks,145x1017
BiNet_Dataset/train/Cracks/VA_3.0_0.4_0.8_1.0_0.96_3217437v0.jpeg700216637153.png,Cracks,637x153
BiNet_Dataset/train/Cracks/VA1090201610073157.jpg8217555700.png,Cracks,555x700
BiNet_Dataset/train/Cracks/VA_2.0_1.0_0.5_1.0_0.7_21830284v1.jpeg776158312726.png,Cracks,312x726
BiNet_Dataset/train/Cracks/VA0239201711213148.jpg04201790404.png,Cracks,1790x404
BiNet_Dataset/train/Cracks/MS0263201710173213.jpg405245248915.png,Cracks,248x915
BiNet_Dataset/train/Cracks/VA_3.0_1.0_0.5_1.0_1.5_21442481v1.jpeg86105291084.png,Cracks,529x1084
BiNet_Dataset/train/Cracks/VA_2.0_1.0_0.8_3.0_4.8_21830290v0.jpeg193400773203.png,Cracks,773x203
BiNet_Dataset/train/Cracks/VA1088201610062528.jpg8990217842.png,Cracks,217x842
BiNet_Dataset/train/Cracks/VA_2.0_0.4_0.5_1.0_0.4_84140339v0.jpeg484849546306.png,Cracks,546x306
BiNet_Dataset/train/Cracks/VA0553201711042891.jpg7530240555.png,Cracks,240x555
BiNet_Dataset/train/Cracks/VA0239201711213101.jpg632125531188.png,Cracks,553x1188
BiNet_Dataset/train/Cracks/VA_2.0_0.4_0.5_1.0_0.4_84140371v0.jpeg05621507149.png,Cracks,1507x149
BiNet_Dataset/train/Cracks/VA1090201610072785.jpg4170357567.png,Cracks,357x567
BiNet_Dataset/train/Cracks/VA0315201706082257.jpg242394209383.png,Cracks,209x383
BiNet_Dataset/train/Cracks/VA0546201710082828.jpg74452400799.png,Cracks,400x799
BiNet_Dataset/train/Cracks/VA1090201610072888.jpg8501095136233.png,Cracks,136x233
BiNet_Dataset/train/Cracks/VA1064201705042234.jpg253161264684.png,Cracks,1264x684
BiNet_Dataset/train/Cracks/VA_2.0_0.8_0.5_1.0_0.24_21830350v0.jpeg146436712187.png,Cracks,712x187
BiNet_Dataset/train/Cracks/VA0236201711162382.jpg82914435837.png,Cracks,435x837
BiNet_Dataset/train/Cracks/VA1060201707203150.jpg0822495237.png,Cracks,495x237
BiNet_Dataset/train/Cracks/VA0145201609152666.jpg649112471317.png,Cracks,247x1317
BiNet_Dataset/train/Cracks/VA_2.0_0.6_0.5_1.0_0.6_84140382v0.jpeg847337229874.png,Cracks,229x874
BiNet_Dataset/train/Cracks/MS0211201710302823.jpg769311197659.png,Cracks,197x659
BiNet_Dataset/train/Cracks/VA0136201609212674.jpg829292181020.png,Cracks,218x1020
BiNet_Dataset/train/Cracks/VA0384201611302245.jpg04741590182.png,Cracks,1590x182
BiNet_Dataset/train/Cracks/VA0552201711232883.jpg721184551174.png,Cracks,455x1174
BiNet_Dataset/train/Cracks/VA1088201610063075.jpg821781245394.png,Cracks,245x394
BiNet_Dataset/train/Cracks/VA_2.0_1.0_0.5_1.0_1.0_21830294v1.jpeg19701937291456.png,Cracks,291x456
BiNet_Dataset/train/Cracks/VA0384201611302501.jpg73422577665.png,Cracks,577x665
BiNet_Dataset/train/Cracks/VA1203201706232264.jpg1024359490259.png,Cracks,490x259
BiNet_Dataset/train/Cracks/VA038420161130906.jpg3676871429295.png,Cracks,1429x295
BiNet_Dataset/train/Cracks/VA0308201706202557.jpg6520195596.png,Cracks,195x596
BiNet_Dataset/train/Cracks/MS0381201710261047.jpg665663471264.png,Cracks,347x1264
BiNet_Dataset/train/Cracks/VA1104201609083158.jpg0501410183.png,Cracks,410x183
BiNet_Dataset/train/Cracks/VA0811201611173108.jpg1309011050.png,Cracks,901x1050
BiNet_Dataset/train/Cracks/VA_3.0_0.6_0.5_1.0_0.9_3217819v1.jpeg641913612151.png,Cracks,612x151
BiNet_Dataset/train/Cracks/VA_3.0_0.4_0.5_1.0_0.6_3217938v0.jpeg243382210442.png,Cracks,210x442
BiNet_Dataset/train/Cracks/VA108920161007886.jpg383678632160.png,Cracks,632x160
BiNet_Dataset/train/Cracks/VA0315201706082397.jpg12870340725.png,Cracks,340x725
BiNet_Dataset/train/Cracks/VA1058201710062744.jpg434411944651.png,Cracks,944x651
BiNet_Dataset/train/Cracks/VA1104201609082711.jpg56815344432.png,Cracks,344x432
BiNet_Dataset/train/Cracks/VA1236201703281217.jpg511572231349.png,Cracks,231x349
BiNet_Dataset/train/Cracks/VA0553201711043042.jpg68401601341.png,Cracks,160x1341
BiNet_Dataset/train/Cracks/VA_3.0_0.6_0.5_1.0_0.9_21442437v0.jpeg5854951186361.png,Cracks,1186x361
BiNet_Dataset/train/Cracks/VA0383201611302325.jpg992594329151.png,Cracks,329x151
BiNet_Dataset/train/Cracks/MS0070201710181234.jpg503100437393.png,Cracks,437x393
BiNet_Dataset/train/Cracks/VA0031201708231379.jpg615221293687.png,Cracks,293x687
BiNet_Dataset/train/Cracks/VA0235201710121450.jpg92760715299.png,Cracks,152x99
BiNet_Dataset/train/Cracks/MS0327201709302653.jpg123388567248.png,Cracks,567x248
BiNet_Dataset/train/Cracks/VA0032201712172770.jpg917200879367.png,Cracks,879x367
BiNet_Dataset/train/Cracks/VA0021201703162464.jpg809096665.png,Cracks,96x665
BiNet_Dataset/train/Cracks/VA0498201609142493.jpg4445523790.png,Cracks,523x790
BiNet_Dataset/train/Cracks/VA1088201610063123.jpg755253156450.png,Cracks,156x450
BiNet_Dataset/train/Cracks/MS0172201709302825.jpg74435227823.png,Cracks,227x823
